id_vocab,german,english
4871,der Bruch,the facture
4872,verschenken,to give away
4873,der Rettich,the radish
4874,die Pastinake,the parsnip
4875,das Nasenbluten,the nosebleed
4876,reichen,to be sufficient
4877,das Reh,the deer
4878,die Probe,the sample
4879,der Notruf,the emergency call
4880,irreführend,misleading
4881,die Wahl,the choice
4882,messen,to measure
4883,die Zuckerschoten,the snow peas
4884,das Mauspad,the mouse pad
4885,die Geschwindigkeit,the speed
4886,die Johannisbeere,the currant
4887,aller guten Dinge sind drei,all good things come in threes
4888,das Brustschwimmen,the breaststroke
4889,der Rand,the edge
4890,die Kette,the necklace
4891,der Feldsalat,the lamb's lettuce
4892,der Verleih,the rental shop
4893,davon,thereof
4894,das Küken,the chick
4895,das Töpfchen,the potty
4896,die Verlängerung,the extra-time
4897,der Glückwunch,the congratulations
4898,der Kraulstil,the crawl
4899,die Schere,the scissors
4900,der Eierkuchen,the pancake
4901,das Gebäck,the pastry
4902,auftauchen,to pop up
4903,lutschen,to suck
4904,"jo höher die Zahl ist, desto bsser ist die Note","the higher the number, the better the grade"
4905,riesig,huge
4906,der Kater,the hangover
4907,gefreut,pleased
4908,gern geschehen,you are welcome
4909,der Stift,the pin
4910,die Verneinung,the negation
4911,das Schaf,the sheep
4912,der Anteil,the proportion
4913,die Topinambur,the Jerusalem artichoke
4914,die Linse,the lens
4915,der Zauberspruch,the spell
4916,stechen,to sting
4917,der Hausbau,the house construction
4918,scheinbar,seemingly
4919,unerträglich,unbearable
4920,eins nach dem anderen,one by one
4921,verwenden,to utilize
4922,die Beule,the bump
4923,beherrschen,to dominate
4924,der Wickel,the compress
4925,die Hochrechnung,the projection
4926,die Wahlbeteiligung,the turnout
4927,verbrauchen,to consume
4928,der Schinken,the ham
4929,treten,to kick
4930,verstecken,to hide
4931,gerne,gladly
4932,die Übertreibung,the exaggeration
4933,ausser,except
4934,einzigartig,unique
4935,die Stillzeit,the breastfeeding period
4936,weiter so,keep it up
4937,die Daten,the data
4938,höchst,highly
4939,der Felsen,the rock
4940,der Badeanzug,the swimsuit
4941,die Ziege,the goat
4942,das Gewicht,the weight
4943,die Verzweiflung,the despair
4944,sachte,gentle
4945,ewig,eternally
4946,der Lauch,the leek
4947,unten,below
4948,die Ablehnung,the refusal
4949,das Eichhörnchen,the squirrel
4950,der Beutel,the sachet
4951,reissen,to tear
4952,betrügen,to cheat
4953,das Glied,the limb
4954,der Mangold,the chard
4955,die Häufigkeit,the frequency
4956,der Schluckauf,the hiccup
4957,die Gefriertruhe,the freezer
4958,staubig,dusty
4959,die Wahrheit,the truth
4960,das Heilmittel,the remedy
4961,der Tacker,the stapler
4962,die Fastenzeit,the Lent
4963,ausgestorben,extinct
4964,zurechtkommen,to cope
